text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings,word_percentage_yersushalmi,Page,Side,Line
"""hry""","Masekhet: 5330036, Page: 34, Side: c, Line: 26, Word: 12",No data,,,,,,,,,הרי,None,No data,,23.98480797695953,34,,26
"""m(ylh","Masekhet: 5330036, Page: 34, Side: c, Line: 27, Word: 0",No data,,,,,,,,,מעילה,None,No data,,23.98480797695953,34,,27
)yN,"Masekhet: 5330036, Page: 34, Side: c, Line: 27, Word: 1",No data,,,,,,,,,אין,None,No data,,23.98480797695953,34,,27
bh,"Masekhet: 5330036, Page: 34, Side: c, Line: 27, Word: 2",No data,,,,,,,,,בה,None,No data,,23.98480797695953,34,,27
"krt""","Masekhet: 5330036, Page: 34, Side: c, Line: 27, Word: 3",No data,,,,,,,,,כרת,None,No data,,23.98480797695953,34,,27
wtny,"Masekhet: 5330036, Page: 34, Side: c, Line: 27, Word: 4",verb G,c,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,ותני,w_,verb peal | conjunction,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]",5.046413695769412,34,,27
l),"Masekhet: 5330036, Page: 34, Side: c, Line: 27, Word: 5",a01 C,,,,,"no, not",,,,לא,l),a01 (h)aphel,"no, not",1.3195488290438433,34,,27
)tynN,"Masekhet: 5330036, Page: 34, Side: c, Line: 27, Word: 6",verb G,,,,,to come,to occur; w.,: to befall,to be fitting,אתינן,)ty,verb peal,to come | to occur; w. | : to befall | to be fitting,0.7561588507303416,34,,27
mytny,"Masekhet: 5330036, Page: 34, Side: c, Line: 27, Word: 7",verb G,,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,מיתני,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]",0.5679797133710456,34,,27
""")l)","Masekhet: 5330036, Page: 34, Side: c, Line: 27, Word: 8",No data,,,,,,,,,אלא,None,No data,,23.98480797695953,34,,27
dbryM,"Masekhet: 5330036, Page: 34, Side: c, Line: 27, Word: 9",No data,,,,,,,,,דברים,None,No data,,23.98480797695953,34,,27
$)yN,"Masekhet: 5330036, Page: 34, Side: c, Line: 27, Word: 10",No data,,,,,,,,,שאין,None,No data,,23.98480797695953,34,,27
lhN,"Masekhet: 5330036, Page: 34, Side: c, Line: 27, Word: 11",No data,,,,,,,,,להן,None,No data,,23.98480797695953,34,,27
hytr,"Masekhet: 5330036, Page: 34, Side: c, Line: 27, Word: 12",No data,,,,,,,,,היתר,None,No data,,23.98480797695953,34,,27
)xr,"Masekhet: 5330036, Page: 34, Side: c, Line: 27, Word: 13",No data,,,,,,,,,אחר,None,No data,,23.98480797695953,34,,27
")yswrN""","Masekhet: 5330036, Page: 34, Side: c, Line: 27, Word: 14",No data,,,,,,,,,איסורן,None,No data,,23.98480797695953,34,,27
""")wcy)","Masekhet: 5330036, Page: 34, Side: c, Line: 48, Word: 0",No data,,,,,,,,,אוציא,None,No data,,23.98480797695953,34,,48
n$b(,"Masekhet: 5330036, Page: 34, Side: c, Line: 48, Word: 1",No data,,,,,,,,,נשבע,None,No data,,23.98480797695953,34,,48
lhr(,"Masekhet: 5330036, Page: 34, Side: c, Line: 48, Word: 2",No data,,,,,,,,,להרע,None,No data,,23.98480797695953,34,,48
l)xryM,"Masekhet: 5330036, Page: 34, Side: c, Line: 48, Word: 3",No data,,,,,,,,,לאחרים,None,No data,,23.98480797695953,34,,48
$yh),"Masekhet: 5330036, Page: 34, Side: c, Line: 48, Word: 4",No data,,,,,,,,,שיהא,None,No data,,23.98480797695953,34,,48
"pTwr""","Masekhet: 5330036, Page: 34, Side: c, Line: 48, Word: 5",No data,,,,,,,,,פטור,None,No data,,23.98480797695953,34,,48
khw),"Masekhet: 5330036, Page: 34, Side: c, Line: 48, Word: 6",P01 C,p02,,,,that one (m.),like,,,כהוא,k_,preposition independent (h)aphel | preposition with pronominal suffix,that one (m.) | like,0.41881332400087207,34,,48
dmy$tb(,"Masekhet: 5330036, Page: 34, Side: c, Line: 48, Word: 7",verb Gt,c,,,,to swear,to adjure,,,דמישתבע,d_ d_ c,verb ethpeel | conjunction,to swear | to adjure,1.2495553694163004,34,,48
dl),"Masekhet: 5330036, Page: 34, Side: c, Line: 49, Word: 0",c,a01,,,,"no, not",,,,דלא,l),conjunction | a01,"no, not",1.3195488290438433,34,,49
mytN,"Masekhet: 5330036, Page: 34, Side: c, Line: 49, Word: 1",verb G,,,,,to give,":  to sell for, exchange for",to place,+ : to negotiate,מיתן,ntn,verb peal,"to give | :  to sell for, exchange for | to place | + : to negotiate",0.05851912198368349,34,,49
lxbryh,"Masekhet: 5330036, Page: 34, Side: c, Line: 49, Word: 2",p03,noun sg. emphatic,,,,comrade,,,,לחבריה,xbr,preposition proclitic | noun sg. emphatic,comrade,0.20424321006069926,34,,49
mykwl,"Masekhet: 5330036, Page: 34, Side: c, Line: 49, Word: 3",verb G,,,,,to eat,to consume,to enjoy the usufruct of something,in idioms,מיכול,)kl,verb peal,to eat | to consume | to enjoy the usufruct of something | in idioms,0.1560509919564893,34,,49
xmtyh,"Masekhet: 5330036, Page: 34, Side: c, Line: 49, Word: 4",verb G,,,,,to see,w. infinitive: to see fit to do something,w.,": to look at, study carefully",חמתיה,xmy,verb peal,"to see | w. infinitive: to see fit to do something | w. | : to look at, study carefully",0.395864648713153,34,,49
mprpr,"Masekhet: 5330036, Page: 34, Side: c, Line: 49, Word: 5",verb quad,,,,,to writhe in death (or death-like) agony,"to wriggle out, fly? out",,,מפרפר,prpr,verb quad,"to writhe in death (or death-like) agony | to wriggle out, fly? out",0.0011474337643859508,34,,49
wyhb,"Masekhet: 5330036, Page: 34, Side: c, Line: 49, Word: 6",c,verb G,,,,to give,to place,"to permit, allow","as coverb: to be on the point of doing something, give oneself over to",ויהב,yhb,conjunction | verb peal,"to give | to place | to permit, allow | as coverb: to be on the point of doing something, give oneself over to",0.32013402026368026,34,,49
lyh,"Masekhet: 5330036, Page: 34, Side: c, Line: 49, Word: 7",p02 C,,,,,,,,,ליה,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,34,,49
hyK,"Masekhet: 5330036, Page: 34, Side: c, Line: 49, Word: 8",a01 C,,,,,how,,,,היך,hyk,a01 (h)aphel,how,0.09408956867964796,34,,49
rby,"Masekhet: 5330036, Page: 34, Side: c, Line: 49, Word: 9",N,,,,,chief; teacher,,,,רבי,rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher,4.462369909696963,34,,49
y$m()l,"Masekhet: 5330036, Page: 34, Side: c, Line: 49, Word: 10",PN Personal name,,,,,,,,,ישמעאל,y$m()l,proper name Personal name,,0.043602483046666134,34,,49
dry$,"Masekhet: 5330036, Page: 34, Side: c, Line: 49, Word: 11",verb G,,,,,"to tread, open a road","to interpret, to expound","to ask, to seek",,דריש,dr$,verb peal,"to tread, open a road | to interpret, to expound | to ask, to seek",0.09523700244403392,34,,49
""")w","Masekhet: 5330036, Page: 34, Side: c, Line: 50, Word: 0",No data,,,,,,,,,או,None,No data,,23.98480797695953,34,,50
np$,"Masekhet: 5330036, Page: 34, Side: c, Line: 50, Word: 1",No data,,,,,,,,,נפש,None,No data,,23.98480797695953,34,,50
ky,"Masekhet: 5330036, Page: 34, Side: c, Line: 50, Word: 2",No data,,,,,,,,,כי,None,No data,,23.98480797695953,34,,50
t$b(,"Masekhet: 5330036, Page: 34, Side: c, Line: 50, Word: 3",No data,,,,,,,,,תשבע,None,No data,,23.98480797695953,34,,50
lbT),"Masekhet: 5330036, Page: 34, Side: c, Line: 50, Word: 4",No data,,,,,,,,,לבטא,None,No data,,23.98480797695953,34,,50
b$ptyM,"Masekhet: 5330036, Page: 34, Side: c, Line: 50, Word: 5",No data,,,,,,,,,בשפתים,None,No data,,23.98480797695953,34,,50
kll,"Masekhet: 5330036, Page: 34, Side: c, Line: 50, Word: 6",No data,,,,,,,,,כלל,None,No data,,23.98480797695953,34,,50
lhr(,"Masekhet: 5330036, Page: 34, Side: c, Line: 50, Word: 7",No data,,,,,,,,,להרע,None,No data,,23.98480797695953,34,,50
)w,"Masekhet: 5330036, Page: 34, Side: c, Line: 50, Word: 8",No data,,,,,,,,,או,None,No data,,23.98480797695953,34,,50
lhTyb,"Masekhet: 5330036, Page: 34, Side: c, Line: 50, Word: 9",No data,,,,,,,,,להטיב,None,No data,,23.98480797695953,34,,50
"prT""","Masekhet: 5330036, Page: 34, Side: c, Line: 50, Word: 10",No data,,,,,,,,,פרט,None,No data,,23.98480797695953,34,,50
w)yt,"Masekhet: 5330036, Page: 34, Side: c, Line: 60, Word: 0",verb G,c,,,,,,,,ואית,w_,verb peal | conjunction,,5.046413695769412,34,,60
lK,"Masekhet: 5330036, Page: 34, Side: c, Line: 60, Word: 1",p02 C,,,,,,,,,לך,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,34,,60
"""dbryM","Masekhet: 5330036, Page: 34, Side: c, Line: 60, Word: 2",No data,,,,,,,,,דברים,None,No data,,23.98480797695953,34,,60
$)yN,"Masekhet: 5330036, Page: 34, Side: c, Line: 60, Word: 3",No data,,,,,,,,,שאין,None,No data,,23.98480797695953,34,,60
bhN,"Masekhet: 5330036, Page: 34, Side: c, Line: 60, Word: 4",No data,,,,,,,,,בהן,None,No data,,23.98480797695953,34,,60
hr(h,"Masekhet: 5330036, Page: 34, Side: c, Line: 60, Word: 5",No data,,,,,,,,,הרעה,None,No data,,23.98480797695953,34,,60
"whTbh""","Masekhet: 5330036, Page: 34, Side: c, Line: 60, Word: 6",No data,,,,,,,,,והטבה,None,No data,,23.98480797695953,34,,60
wly nN,"Masekhet: 5330036, Page: 34, Side: c, Line: 60, Word: 7",verb G,c,,,,,,,,ולי נן,w_,verb peal | conjunction,,5.046413695769412,34,,60
ktybyN,"Masekhet: 5330036, Page: 34, Side: c, Line: 60, Word: 8",verb G,,,,,to write,to draw,,,כתיבין,ktb,verb peal,to write | to draw,0.162935594542805,34,,60
)m',"Masekhet: 5330036, Page: 34, Side: c, Line: 61, Word: 0",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,34,,61
lyh,"Masekhet: 5330036, Page: 34, Side: c, Line: 61, Word: 1",p02 C,,,,,,,,,ליה,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,34,,61
)('g,"Masekhet: 5330036, Page: 34, Side: c, Line: 61, Word: 2",c,,,,,even though,,,,אע'ג,)p(lgb )p(lgb c,conjunction,even though,0.027538410345262818,34,,61
d)yt,"Masekhet: 5330036, Page: 34, Side: c, Line: 61, Word: 3",verb G,c,,,,,,,,דאית,d_ d_ c,verb peal | conjunction,,1.2495553694163004,34,,61
ly,"Masekhet: 5330036, Page: 34, Side: c, Line: 61, Word: 4",p02 C,,,,,,,,,לי,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,34,,61
"""dbryM","Masekhet: 5330036, Page: 34, Side: c, Line: 61, Word: 5",No data,,,,,,,,,דברים,None,No data,,23.98480797695953,34,,61
$)yN,"Masekhet: 5330036, Page: 34, Side: c, Line: 61, Word: 6",No data,,,,,,,,,שאין,None,No data,,23.98480797695953,34,,61
bhN,"Masekhet: 5330036, Page: 34, Side: c, Line: 61, Word: 7",No data,,,,,,,,,בהן,None,No data,,23.98480797695953,34,,61
hr(h,"Masekhet: 5330036, Page: 34, Side: c, Line: 61, Word: 8",No data,,,,,,,,,הרעה,None,No data,,23.98480797695953,34,,61
"whTbh""","Masekhet: 5330036, Page: 34, Side: c, Line: 61, Word: 9",No data,,,,,,,,,והטבה,None,No data,,23.98480797695953,34,,61
lyt,"Masekhet: 5330036, Page: 34, Side: c, Line: 61, Word: 10",verb G,,,,,,,,,לית,lyt,verb peal,,0.5083131576229762,34,,61
)ynwN,"Masekhet: 5330036, Page: 34, Side: c, Line: 61, Word: 11",R,,,,,they,,,,אינון,hynwn hynwn P01 C,R,they,0.28341613980332986,34,,61
ktybyN,"Masekhet: 5330036, Page: 34, Side: c, Line: 61, Word: 12",verb G,,,,,to write,to draw,,,כתיבין,ktb,verb peal,to write | to draw,0.162935594542805,34,,61
""")yN","Masekhet: 5330036, Page: 34, Side: c, Line: 62, Word: 0",No data,,,,,,,,,אין,None,No data,,23.98480797695953,34,,62
bhN,"Masekhet: 5330036, Page: 34, Side: c, Line: 62, Word: 1",No data,,,,,,,,,בהן,None,No data,,23.98480797695953,34,,62
m$wM,"Masekhet: 5330036, Page: 34, Side: c, Line: 62, Word: 2",No data,,,,,,,,,משום,None,No data,,23.98480797695953,34,,62
hr(h,"Masekhet: 5330036, Page: 34, Side: c, Line: 62, Word: 3",No data,,,,,,,,,הרעה,None,No data,,23.98480797695953,34,,62
whTbh,"Masekhet: 5330036, Page: 34, Side: c, Line: 62, Word: 4",No data,,,,,,,,,והטבה,None,No data,,23.98480797695953,34,,62
h),"Masekhet: 5330036, Page: 34, Side: c, Line: 62, Word: 5",No data,,,,,,,,,הא,None,No data,,23.98480797695953,34,,62
"l$(br""","Masekhet: 5330036, Page: 34, Side: c, Line: 62, Word: 6",No data,,,,,,,,,לשעבר,None,No data,,23.98480797695953,34,,62
lyt,"Masekhet: 5330036, Page: 34, Side: c, Line: 62, Word: 7",verb G,,,,,,,,,לית,lyt,verb peal,,0.5083131576229762,34,,62
)bymy,"Masekhet: 5330036, Page: 34, Side: d, Line: 14, Word: 0",PN Personal name,,,,,,,,,אבימי,)bymy,proper name Personal name,,0.003442301293157852,34,,14
)xwy,"Masekhet: 5330036, Page: 34, Side: d, Line: 14, Word: 1",noun sg. emphatic,,,,,brother,,,,אחוי,)x,noun sg. emphatic,brother,0.048192218104209934,34,,14
dxyph,"Masekhet: 5330036, Page: 34, Side: d, Line: 14, Word: 2",p,PN Personal name,,,,,,,,דחיפה,xyph,preposition | proper name Personal name,,0.009179470115087606,34,,14
b(y,"Masekhet: 5330036, Page: 34, Side: d, Line: 15, Word: 0",verb G,,,,,"to seek, look for",to ask a question,"to wish for something, want, request",to require,בעי,b(y,verb peal,"to seek, look for | to ask a question | to wish for something, want, request | to require",0.4991336875078886,34,,15
xyph,"Masekhet: 5330036, Page: 34, Side: d, Line: 15, Word: 1",PN Personal name,,,,,,,,,חיפה,xyph,proper name Personal name,,0.009179470115087606,34,,15
mybdqynyh,"Masekhet: 5330036, Page: 34, Side: d, Line: 15, Word: 2",verb G,,,,,"to inspect, to search",to repair,"to disperse, make distinct",,מיבדקיניה,bdq,verb peal,"to inspect, to search | to repair | to disperse, make distinct",0.01606407270140331,34,,15
xzr,"Masekhet: 5330036, Page: 34, Side: d, Line: 19, Word: 0",verb G,,,,,to return (intrans.),(as co-verb) to do something again,to return (trans.),,חזר,xzr,verb peal,to return (intrans.) | (as co-verb) to do something again | to return (trans.),0.18014710100859427,34,,19
xyph,"Masekhet: 5330036, Page: 34, Side: d, Line: 19, Word: 1",PN Personal name,,,,,,,,,חיפה,xyph,proper name Personal name,,0.009179470115087606,34,,19
wbdqyh,"Masekhet: 5330036, Page: 34, Side: d, Line: 19, Word: 2",verb G,c,,,,"to inspect, to search",to repair,"to disperse, make distinct",,ובדקיה,w_,verb peal | conjunction,"to inspect, to search | to repair | to disperse, make distinct",5.046413695769412,34,,19
mstbr),"Masekhet: 5330036, Page: 34, Side: d, Line: 23, Word: 0",verb Gt,,,,,"to be reasonable, seem to be the case",to be considered,to have hope for,,מסתברא,sbr,verb ethpeel,"to be reasonable, seem to be the case | to be considered | to have hope for",0.2971853449759613,34,,23
k)xwy,"Masekhet: 5330036, Page: 34, Side: d, Line: 23, Word: 1",noun sg. emphatic,p02,,,,brother,like,,,כאחוי,k_,noun sg. emphatic | preposition with pronominal suffix,brother | like,0.41881332400087207,34,,23
dxyph,"Masekhet: 5330036, Page: 34, Side: d, Line: 23, Word: 2",p,PN Personal name,,,,,,,,דחיפה,xyph,preposition | proper name Personal name,,0.009179470115087606,34,,23
b)xryyt),"Masekhet: 5330036, Page: 34, Side: d, Line: 23, Word: 3",A02 C,p02,,,,"final, last","in, with",,,באחרייתא,b_,adjective singular determined (h)aphel | preposition with pronominal suffix,"final, last | in, with",0.9512225906759533,34,,23
wkxyph,"Masekhet: 5330036, Page: 34, Side: d, Line: 23, Word: 4",p02,c,PN Personal name,,,like,"and, also",,,וכחיפה,w_,preposition with pronominal suffix | conjunction | proper name Personal name,"like | and, also",5.046413695769412,34,,23
bqdmyt),"Masekhet: 5330036, Page: 34, Side: d, Line: 23, Word: 5",X,,,,,formerly,,,,בקדמיתא,bqdmyyth bqdmyyth a01 C,X,formerly,0.018358940230175213,34,,23
wh),"Masekhet: 5330036, Page: 34, Side: d, Line: 26, Word: 0",I01 C,c,,,,here! look!,"and, also",,,והא,w_,I01 (h)aphel | conjunction,"here! look! | and, also",5.046413695769412,34,,26
dwqlyTy)nws,"Masekhet: 5330036, Page: 34, Side: d, Line: 26, Word: 1",PN Personal name,,,,,,,,,דוקליטיאנוס,dwqlyTy)nws,proper name Personal name,,0.0011474337643859508,34,,26
kd,"Masekhet: 5330036, Page: 34, Side: d, Line: 26, Word: 2",c,,,,,when,,,,כד,kd,conjunction,when,0.26964693463069844,34,,26
nxt,"Masekhet: 5330036, Page: 34, Side: d, Line: 26, Word: 3",verb G,,,,,"to descend, go down physically",fig.,to go inward,as a co-verb: to do something while descending or penetrating,נחת,nxt,verb peal,"to descend, go down physically | fig. | to go inward | as a co-verb: to do something while descending or penetrating",0.10900620761666532,34,,26
tmN,"Masekhet: 5330036, Page: 34, Side: d, Line: 26, Word: 4",X,,,,,there,,,,תמן,tmn tmn a01 C,X,there,0.33275579167192576,34,,26
nxt,"Masekhet: 5330036, Page: 34, Side: d, Line: 26, Word: 5",verb G,,,,,"to descend, go down physically",fig.,to go inward,as a co-verb: to do something while descending or penetrating,נחת,nxt,verb peal,"to descend, go down physically | fig. | to go inward | as a co-verb: to do something while descending or penetrating",0.10900620761666532,34,,26
(ymyh,"Masekhet: 5330036, Page: 34, Side: d, Line: 26, Word: 6",p02 C,,,,,with,,,,עימיה,(m,preposition with pronominal suffix (h)aphel,with,0.23751878922789182,34,,26
q'k,"Masekhet: 5330036, Page: 34, Side: d, Line: 26, Word: 7",s01,s01,,,,11th letter of the alphabet,nineteenth letter of alphabet,,,ק'כ,q,s01 | s01,11th letter of the alphabet | nineteenth letter of alphabet,0.006884602586315704,34,,26
rybwwN,"Masekhet: 5330036, Page: 34, Side: d, Line: 26, Word: 8",n03 C,,,,,ten thousand,,,,ריבוון,rbw,numeral plural absolute (h)aphel,ten thousand,0.005737168821929754,34,,26
""")M","Masekhet: 5330036, Page: 34, Side: d, Line: 27, Word: 0",No data,,,,,,,,,אם,None,No data,,23.98480797695953,34,,27
l),"Masekhet: 5330036, Page: 34, Side: d, Line: 27, Word: 1",No data,,,,,,,,,לא,None,No data,,23.98480797695953,34,,27
r)yty,"Masekhet: 5330036, Page: 34, Side: d, Line: 27, Word: 2",No data,,,,,,,,,ראיתי,None,No data,,23.98480797695953,34,,27
nx$,"Masekhet: 5330036, Page: 34, Side: d, Line: 27, Word: 3",No data,,,,,,,,,נחש,None,No data,,23.98480797695953,34,,27
kqwrt,"Masekhet: 5330036, Page: 34, Side: d, Line: 27, Word: 4",No data,,,,,,,,,כקורת,None,No data,,23.98480797695953,34,,27
byt,"Masekhet: 5330036, Page: 34, Side: d, Line: 27, Word: 5",No data,,,,,,,,,בית,None,No data,,23.98480797695953,34,,27
"hbd""","Masekhet: 5330036, Page: 34, Side: d, Line: 27, Word: 6",No data,,,,,,,,,הבד,None,No data,,23.98480797695953,34,,27
xywy),"Masekhet: 5330036, Page: 34, Side: d, Line: 28, Word: 0",N,,,,,snake,,,,חיויא,xywwy xywwy noun sg. emphatic,noun,snake,0.006884602586315704,34,,28
d$bwr,"Masekhet: 5330036, Page: 34, Side: d, Line: 28, Word: 1",PN Personal name,p,,,,,,,,דשבור,d_ d_ p,proper name Personal name | preposition,,0.49454395245034477,34,,28
mlk),"Masekhet: 5330036, Page: 34, Side: d, Line: 28, Word: 2",noun sg. emphatic,,,,,king,,,,מלכא,mlk,noun sg. emphatic,king,0.048192218104209934,34,,28
bl(,"Masekhet: 5330036, Page: 34, Side: d, Line: 28, Word: 3",verb G,,,,,to swallow,to absorb damage,fig.,,בלע,bl(,verb peal,to swallow | to absorb damage | fig.,0.01262177140824546,34,,28
gmlyN,"Masekhet: 5330036, Page: 34, Side: d, Line: 28, Word: 4",noun pl. absolute,,,,,camel; beam,,,,גמלין,gml,noun pl. absolute,camel; beam,0.02524354281649092,34,,28
bl(,"Masekhet: 5330036, Page: 34, Side: d, Line: 28, Word: 5",verb G,,,,,to swallow,to absorb damage,fig.,,בלע,bl(,verb peal,to swallow | to absorb damage | fig.,0.01262177140824546,34,,28
qrwnyN,"Masekhet: 5330036, Page: 34, Side: d, Line: 28, Word: 6",N,,,,,"chariot, carriage",,,,קרונין,qrwkyn qrwkyn noun sg. abs. or construct,noun,"chariot, carriage",0.004589735057543803,34,,28
kd,"Masekhet: 5330036, Page: 34, Side: d, Line: 28, Word: 7",c,,,,,when,,,,כד,kd,conjunction,when,0.26964693463069844,34,,28
b(wN,"Masekhet: 5330036, Page: 34, Side: d, Line: 28, Word: 8",verb G,,,,,"to seek, look for",to ask a question,"to wish for something, want, request",to require,בעון,b(y,verb peal,"to seek, look for | to ask a question | to wish for something, want, request | to require",0.4991336875078886,34,,28
myqTlwnyh,"Masekhet: 5330036, Page: 34, Side: d, Line: 28, Word: 9",verb G,,,,,to kill,"to make something not 'living' in its various metaph. senses, i.e., not raw, not flowing, etc.",to fell,,מיקטלוניה,qTl,verb peal,"to kill | to make something not 'living' in its various metaph. senses, i.e., not raw, not flowing, etc. | to fell",0.05966655574806944,34,,28
)yytwN,"Masekhet: 5330036, Page: 34, Side: d, Line: 28, Word: 10",verb C,,,,,to bring,"to make something achieve, reach (without physical motion)",to endure,idioms,אייתון,)ty,verb (h)aphel,"to bring | to make something achieve, reach (without physical motion) | to endure | idioms",0.7561588507303416,34,,28
pxl{yN}<C>,"Masekhet: 5330036, Page: 34, Side: d, Line: 28, Word: 11",noun sg. abs. or construct,,,,,straw bale or basket,,,,פחלץ,pxlc,noun sg. abs. or construct,straw bale or basket,0.0011474337643859508,34,,28
dgmlyN,"Masekhet: 5330036, Page: 34, Side: d, Line: 29, Word: 0",p,noun pl. absolute,,,,camel; beam,,,,דגמלין,gml,preposition | noun pl. absolute,camel; beam,0.02524354281649092,34,,29
wmlwN,"Masekhet: 5330036, Page: 34, Side: d, Line: 29, Word: 1",verb G,c,,,,to be filled,to fill something with one's own bulk,to fill something,to be completed,ומלון,w_,verb peal | conjunction,to be filled | to fill something with one's own bulk | to fill something | to be completed,5.046413695769412,34,,29
ythwN,"Masekhet: 5330036, Page: 34, Side: d, Line: 29, Word: 2",p02 C,,,,,accusative particle,,,,יתהון,yt,preposition with pronominal suffix (h)aphel,accusative particle,0.043602483046666134,34,,29
tbN,"Masekhet: 5330036, Page: 34, Side: d, Line: 29, Word: 3",noun sg. abs. or construct,,,,,straw,,,,תבן,tbn,noun sg. abs. or construct,straw,0.003442301293157852,34,,29
wyhbwN,"Masekhet: 5330036, Page: 34, Side: d, Line: 29, Word: 4",c,verb G,,,,to give,to place,"to permit, allow","as coverb: to be on the point of doing something, give oneself over to",ויהבון,yhb,conjunction | verb peal,"to give | to place | to permit, allow | as coverb: to be on the point of doing something, give oneself over to",0.32013402026368026,34,,29
bhwN,"Masekhet: 5330036, Page: 34, Side: d, Line: 29, Word: 5",p02 C,,,,,"in, with",,,,בהון,b_,preposition with pronominal suffix (h)aphel,"in, with",0.9512225906759533,34,,29
gwmryN,"Masekhet: 5330036, Page: 34, Side: d, Line: 29, Word: 6",noun pl. absolute,,,,,coal,,,,גומרין,gwmrh,noun pl. absolute,coal,0.006884602586315704,34,,29
wbl(wN,"Masekhet: 5330036, Page: 34, Side: d, Line: 29, Word: 7",verb G,c,,,,to swallow,to absorb damage,fig.,,ובלעון,w_,verb peal | conjunction,to swallow | to absorb damage | fig.,5.046413695769412,34,,29
wmyt,"Masekhet: 5330036, Page: 34, Side: d, Line: 29, Word: 8",verb G,c,,,,to die,fig. : to remain hidden until disappearance,to separate ?,,ומית,w_,verb peal | conjunction,to die | fig. : to remain hidden until disappearance | to separate ?,5.046413695769412,34,,29
)m',"Masekhet: 5330036, Page: 34, Side: d, Line: 29, Word: 9",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,34,,29
r',"Masekhet: 5330036, Page: 34, Side: d, Line: 29, Word: 10",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher,4.462369909696963,34,,29
ywdh,"Masekhet: 5330036, Page: 34, Side: d, Line: 29, Word: 11",PN Personal name,,,,,,,,,יודה,ywdh,proper name Personal name,,0.11015364138105127,34,,29
br,"Masekhet: 5330036, Page: 34, Side: d, Line: 29, Word: 12",noun sg. abs. or construct,,,,,son,,,,בר,br,noun sg. abs. or construct,son,0.7733703571961309,34,,29
pzy,"Masekhet: 5330036, Page: 34, Side: d, Line: 29, Word: 13",PN Personal name,,,,,,,,,פזי,pzy,proper name Personal name,,0.030980711638420675,34,,29
xmyt,"Masekhet: 5330036, Page: 34, Side: d, Line: 30, Word: 0",verb G,,,,,to see,w. infinitive: to see fit to do something,w.,": to look at, study carefully",חמית,xmy,verb peal,"to see | w. infinitive: to see fit to do something | w. | : to look at, study carefully",0.395864648713153,34,,30
m$K,"Masekhet: 5330036, Page: 34, Side: d, Line: 30, Word: 1",noun sg. abs. or construct,,,,,skin,,,,משך,m$k,noun sg. abs. or construct,skin,0.009179470115087606,34,,30
dxywy,"Masekhet: 5330036, Page: 34, Side: d, Line: 30, Word: 2",p,N,,,,snake,,,,דחיוי,xywwy xywwy noun sg. abs. or construct,preposition | noun,snake,0.009179470115087606,34,,30
(ybyd,"Masekhet: 5330036, Page: 34, Side: d, Line: 30, Word: 3",verb G,,,,,to make,"to do, perform, act in a certain manner","to designate, make into",idiomatic expressions:,עיביד,(bd,verb peal,"to make | to do, perform, act in a certain manner | to designate, make into | idiomatic expressions:",0.6838705235740267,34,,30
(l,"Masekhet: 5330036, Page: 34, Side: d, Line: 30, Word: 4",p01 C,,,,,upon; against; to,,,,על,(l,preposition independent (h)aphel,upon; against; to,0.9638443620841988,34,,30
tmny),"Masekhet: 5330036, Page: 34, Side: d, Line: 30, Word: 5",n01 C,,,,,eight,,,,תמניא,tmny,numeral singular absolute or construct (h)aphel,eight,0.018358940230175213,34,,30
mswsTl),"Masekhet: 5330036, Page: 34, Side: d, Line: 30, Word: 6",noun sg. emphatic,,,,,(??),,,,מסוסטלא,mswsTl,noun sg. emphatic,(??),0.0022948675287719016,34,,30
)m',"Masekhet: 5330036, Page: 34, Side: d, Line: 30, Word: 7",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,34,,30
r',"Masekhet: 5330036, Page: 34, Side: d, Line: 30, Word: 8",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher,4.462369909696963,34,,30
$mw)l,"Masekhet: 5330036, Page: 34, Side: d, Line: 30, Word: 9",PN Personal name,,,,,,,,,שמואל,$mw)l,proper name Personal name,,0.1732624984222786,34,,30
br,"Masekhet: 5330036, Page: 34, Side: d, Line: 30, Word: 10",noun sg. abs. or construct,,,,,son,,,,בר,br,noun sg. abs. or construct,son,0.7733703571961309,34,,30
